,Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
3141,100 m hurdles,13.99s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Female,IR,IRN,364.0,Faezeh Ashourpour,13.99
3142,400 m hurdles,59.91s,Iran,Asia,https://en.wikipedia.org/wiki/List_of_Iranian_records_in_athletics,IR,32.427908,53.688046,Female,IR,IRN,364.0,Shahla Mahmoudi,59.91
3154,100 m,10.65s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Male,IQ,IRQ,368.0,Hassanine Hasan Zubaiyen,10.65
3155,200 m,21.09s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Male,IQ,IRQ,368.0,Hassanine Hasan Zubaiyen,21.09
3156,400 m,45.74s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Male,IQ,IRQ,368.0,Taha Hussein Yassen,45.74
3163,110 m hurdles,13.8s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Male,IQ,IRQ,368.0,Amir Shaker,13.8
3164,400 m hurdles,49.95s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Male,IQ,IRQ,368.0,Talib Faizal Al-Saffar,49.95
3174,100 m,11.85s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,Bizan Khoshfi Ahmed,11.85
3175,200 m,23.96s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,Dana Hussain,23.96
3176,400 m,52.8s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,Gulustan Mahmood Ieso,52.8
3184,100 m hurdles,14.86s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,Dlsoz Najim,14.86
3185,400 m hurdles,01:00.2s,Iraq,Asia,https://en.wikipedia.org/wiki/List_of_Iraqi_records_in_athletics,IQ,33.223191,43.679291,Female,IQ,IRQ,368.0,Dina Saadoun,60.2
3197,100 m,10.17s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,Israel Olatunde,10.17
3198,200 m,20.3s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,Paul Hession,20.3
3199,400 m,44.77s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,David Gillick,44.77
3207,400 m hurdles,47.97s,Ireland,Europe,https://en.wikipedia.org/wiki/List_of_Irish_records_in_athletics,IE,53.41291,-8.24389,Male,IE,IRL,372.0,Thomas Barr,47.97
3219,100 m,10.2s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Aleksandr Porkhomovskiy,10.2
3220,200 m,20.86s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Dmitriy Glushchenko,20.86
3221,400 m,45.04s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Donald Sanford,45.04
3229,110 m hurdles,13.85s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Michael Illin,13.85
3230,400 m hurdles,49.87s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Male,IL,ISR,376.0,Aleksey Bazarov,49.87
3242,100 m,11.38s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,Diana Vaisman,11.38
3243,200 m,23.15s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,Irina Lenskiy,23.15
3244,400 m,52.06s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,Anna Tkach,52.06
3252,100 m hurdles,12.8s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,Irina Lenskiy,12.8
3253,400 m hurdles,56.09s,Israel,Asia,https://en.wikipedia.org/wiki/List_of_Israeli_records_in_athletics,IL,31.046051,34.851612,Female,IL,ISR,376.0,Irina Lenskiy,56.09
3265,100 m,10.48s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,Khalil Al-Hanahneh,10.48
3266,200 m,20.81s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,Khalil Al-Hanahneh,20.81
3267,400 m,47.67s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,Abdelsalam Khalifa Al-Haj,47.67
3275,110 m hurdles,14.78s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,Nerysqla Maam,14.78
3276,400 m hurdles,53.62s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Male,JO,JOR,400.0,Hassan Abou Najem,53.62
3288,100 m,11.97s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,Basma Al-Eshoush,11.97
3289,200 m,25.25s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,Basma Al-Eshoush,25.25
3290,400 m,55.38s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,Aliya Boshnak,55.38
3298,100 m hurdles,14.49s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,Basma Al-Eshoush,14.49
3299,400 m hurdles,01:03.1s,Jordan,Asia,https://en.wikipedia.org/wiki/List_of_Jordanian_records_in_athletics,JO,30.585164,36.238414,Female,JO,JOR,400.0,Rania Shoukri Al-Qebali,63.1
3311,100 m,10.08s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Male,KZ,KAZ,398.0,Vitaliy Savin,10.08
3312,200 m,20.34s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Male,KZ,KAZ,398.0,Vladimir Muravyov,20.34
3313,400 m,45.25s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Male,KZ,KAZ,398.0,Mikhail Litvin,45.25
3321,110 m hurdles,13.49s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Male,KZ,KAZ,398.0,Igor Khitryakov,13.49
3322,400 m hurdles,48.46s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Male,KZ,KAZ,398.0,Yevgeniy Meleshenko,48.46
3332,100 m,11.09s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Female,KZ,KAZ,398.0,Olga Safronova,11.09
3333,200 m,22.66s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Female,KZ,KAZ,398.0,Viktoriya Zyabkina,22.66
3334,400 m,50.68s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Female,KZ,KAZ,398.0,Tatyana Roslanova,50.68
3342,100 m hurdles,12.44s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Female,KZ,KAZ,398.0,Olga Shishigina,12.44
3343,400 m hurdles,54.5s,Kazakhstan,Asia,https://en.wikipedia.org/wiki/List_of_Kazakhstani_records_in_athletics,KZ,48.019573,66.923684,Female,KZ,KAZ,398.0,Natalya Torshina,54.5
3353,100 m,10.14s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,Mark Odhiambo,10.14
3354,200 m,20.14s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,Carvin Nkanata,20.14
3355,400 m,44.18s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,Samson Kitur,44.18
3363,110 m hurdles,13.69s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,Fatwell Kimaiyo,13.69
3364,400 m hurdles,47.78s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Male,KE,KEN,404.0,Boniface Mucheru Tumuti,47.78
3376,100 m,11.47s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,Eunice Kadogo,11.47
3377,200 m,23.37s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,Ruth Waithera,23.37
3378,400 m,51.18s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,Maximilla Imali,51.18
3386,100 m hurdles,14.08s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,Priscilla Tabuda,14.08
3387,400 m hurdles,55.84s,Kenya,Africa,https://en.wikipedia.org/wiki/List_of_Kenyan_records_in_athletics,KE,-0.023559,37.906193,Female,KE,KEN,404.0,Francisca Koki,55.84
3399,100 m,11.17s,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Male,KI,KIR,296.0,Rabangaki Nawai,11.17
3400,200 m,22.54s,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Male,KI,KIR,296.0,Lataisi Mwea,22.54
3401,400 m,51.98s,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Male,KI,KIR,296.0,Kiakia Tekambwa,51.98
3408,110 m hurdles,16.8s,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Male,KI,KIR,296.0,Beteru Ateri,16.8
3409,400 m hurdles,59.21s,Kiribati,Oceania,https://en.wikipedia.org/wiki/List_of_Kiribati_records_in_athletics,KI,-3.370417,-168.734039,Male,KI,KIR,296.0,Beteru Ateri,59.21
3419,100 m,10.6s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Male,KP,PRK,408.0,Yu Jong-Rim,10.6
3420,200 m,21.23s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Male,KP,PRK,408.0,Yu Jong-Rim,21.23
3421,400 m,46.95s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Male,KP,PRK,408.0,Hwang Il-Sok,46.95
3429,110 m hurdles,14.15s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Male,KP,PRK,408.0,Cha Won-Bok,14.15
3430,400 m hurdles,53.3s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Male,KP,PRK,408.0,Choi Chang-Sun,53.3
3440,100 m,11.8s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Female,KP,PRK,408.0,Li Yong-Ae,11.8
3441,200 m,25.1s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Female,KP,PRK,408.0,Kim Chun-Hwa,25.1
3442,400 m,56.23s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Female,KP,PRK,408.0,Chi Jong-Ok,56.23
3450,100 m hurdles,13.92s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Female,KP,PRK,408.0,Kim Myong-Ok,13.92
3451,400 m hurdles,01:01.4s,North Korea,Asia,https://en.wikipedia.org/wiki/List_of_North_Korean_records_in_athletics,KP,40.339852,127.510093,Female,KP,PRK,408.0,Kim Ji-Ok,61.4
3461,100 m,10.07s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Male,KR,KOR,410.0,Kim Kuk-young,10.07
3462,200 m,20.4s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Male,KR,KOR,410.0,Park Tae-geon,20.4
3463,400 m,45.37s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Male,KR,KOR,410.0,Shon Ju-il,45.37
3471,110 m hurdles,13.39s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Male,KR,KOR,410.0,Kim Byung-jun,13.39
3472,400 m hurdles,49.8s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Male,KR,KOR,410.0,Hwang Hong-chul,49.8
3482,100 m,11.49s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Female,KR,KOR,410.0,Lee Young-sook,11.49
3483,200 m,23.69s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Female,KR,KOR,410.0,Kim Ha-na,23.69
3484,400 m,53.67s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Female,KR,KOR,410.0,Lee Yun-kyung,53.67
3492,100 m hurdles,13s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Female,KR,KOR,410.0,Lee Yeon-kyung,13.0
3493,400 m hurdles,57.34s,South Korea,Asia,https://en.wikipedia.org/wiki/List_of_South_Korean_records_in_athletics,KR,35.907757,127.766922,Female,KR,KOR,410.0,Jo Eun-ju,57.34
3503,100 m,10.78s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,Edis Ahmeti,10.78
3504,200 m,22.28s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,Naim Malazezi,22.28
3505,400 m,48.12s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,Astrit Kryeziu,48.12
3512,110 m hurdles,15s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,Agron Mucaku,15.0
3513,400 m hurdles,58s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Male,XK,XXK,383.0,Agron Mucaku,58.0
3524,100 m,12.61s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Female,XK,XXK,383.0,Vijona Kryeziu,12.61
3525,200 m,24.61s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Female,XK,XXK,383.0,Vijona Kryeziu,24.61
3526,400 m,54.3s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Female,XK,XXK,383.0,Vijona Kryeziu,54.3
3533,100 m hurdles,18s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Female,XK,XXK,383.0,Remzije Shala,18.0
3534,400 m hurdles,01:11.8s,Kosovo,Europe,https://en.wikipedia.org/wiki/List_of_Kosovan_records_in_athletics,XK,42.602636,20.902977,Female,XK,XXK,383.0,Remzije Shala,71.8
3542,100 m,10.39s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,Valeriy Shchekotov,10.39
3543,200 m,21.25s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,Valeriy Shchekotov,21.25
3544,400 m,46.67s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,Nikolay Chernetskiy,46.67
3552,110 m hurdles,14.08s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,Yeniya Shorokhov,14.08
3553,400 m hurdles,51.34s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Male,KG,KGZ,417.0,Aleksey Pogorelov,51.34
3565,100 m,11.37s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,Yelena Bobrovskaya,11.37
3566,200 m,23.08s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,Maria Kulchunova,23.08
3567,400 m,51.8s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,Maria Kulchunova,51.8
3575,100 m hurdles,14.1s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,Lyudmila Vlasova,14.1
3576,400 m hurdles,56.16s,Kyrgyzstan,Asia,https://en.wikipedia.org/wiki/List_of_Kyrgyzstani_records_in_athletics,KG,41.20438,74.766098,Female,KG,KGZ,417.0,Galina Pedan,56.16
3586,100 m,10.27s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Male,KW,KWT,414.0,Meshaal Khalifa Al-Mutairi,10.27
3587,200 m,20.41s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Male,KW,KWT,414.0,Fawzi Al-Shammari,20.41
3588,400 m,44.84s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Male,KW,KWT,414.0,Yousef Karam,44.84
3596,110 m hurdles,13.35s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Male,KW,KWT,414.0,Yaqoub Al-Youha,13.35
3597,400 m hurdles,49.13s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Male,KW,KWT,414.0,Bader Abdul Rahman Al-Fulaij,49.13
3607,100 m,12.47s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Female,KW,KWT,414.0,Mudhawi Al-Shammari,12.47
3608,200 m,24.99s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Female,KW,KWT,414.0,Mudhawi Al-Shammari,24.99
3609,400 m,01:07.9s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Female,KW,KWT,414.0,Latifa Hussein Muftah,67.9
3614,100 m hurdles,16.6s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Female,KW,KWT,414.0,Salsabeel Khaled Al-Sayar,16.6
3615,400 m hurdles,01:14.3s,Kuwait,Asia,https://en.wikipedia.org/wiki/List_of_Kuwaiti_records_in_athletics,KW,29.31166,47.481766,Female,KW,KWT,414.0,Lina Samir Al-Qallaf,74.3
3624,100 m,11.04s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Male,LA,LAO,418.0,Kilakone Siphonexay,11.04
3625,200 m,22.29s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Male,LA,LAO,418.0,Kongdy Amnouayphone,22.29
3626,400 m,49.73s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Male,LA,LAO,418.0,Kingkeo Inthavong,49.73
3634,110 m hurdles,13.96s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Male,LA,LAO,418.0,Anousone Xaysa,13.96
3635,400 m hurdles,56.09s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Male,LA,LAO,418.0,Kingkeo Inthavong,56.09
3644,100 m,12.65s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Female,LA,LAO,418.0,Silina Phaaphay,12.65
3645,200 m,25.51s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Female,LA,LAO,418.0,Silina Phaaphay,25.51
3646,400 m,01:01.9s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Female,LA,LAO,418.0,Dalivanh Detthonthip,61.9
3654,100 m hurdles,14.4s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Female,LA,LAO,418.0,Manivanh Chanthavong,14.4
3655,400 m hurdles,01:11.0s,Laos,Asia,https://en.wikipedia.org/wiki/List_of_Laotian_records_in_athletics,LA,19.85627,102.495496,Female,LA,LAO,418.0,Saimay Inthavong,71.0
3664,100 m,10.41s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Noureddine Hadid,10.41
3665,200 m,20.84s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Noureddine Hadid,20.84
3666,400 m,47.36s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Noureddine Hadid,47.36
3674,110 m hurdles,13.87s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Ahmad Hazer,13.87
3675,400 m hurdles,53.4s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Male,LB,LBN,422.0,Ali Hazer,53.4
3687,100 m,11.84s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Female,LB,LBN,422.0,Gretta Taslakian,11.84
3688,200 m,23.56s,Lebanon,Asia,https://en.wikipedia.org/wiki/List_of_Lebanese_records_in_athletics,LB,33.854721,35.862285,Female,LB,LBN,422.0,Gretta Taslakian,23.56
